CryoSleep,VIP,Transported,TotalSpent,Earth,Europa,Mars,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,P,S
0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1128,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1501,1,0,0,1,0,0,1,0
0,1,0,764,0,0,1,0,0,1,0,1
0,0,0,866,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,881,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,2414,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,1169,0,1,0,0,0,1,0,1
0,0,0,892,1,0,0,0,0,1,1,0
0,0,1,488,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,784,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,553,1,0,0,0,0,1,0,1
0,0,1,113,1,0,0,0,0,1,0,1
0,0,1,114,0,0,1,1,0,0,0,1
0,0,0,2957,0,1,0,0,0,1,1,0
0,0,1,108,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,63,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,953,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,324,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,1775,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1119,0,0,1,0,0,1,0,1
0,0,1,1793,0,1,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,1334,0,1,0,0,0,1,1,0
0,0,1,115,1,0,0,0,0,1,0,1
0,0,0,774,1,0,0,0,0,1,0,1
0,0,0,617,1,0,0,0,1,0,0,1
0,0,1,56,1,0,0,0,0,1,0,1
0,0,0,1922,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,128,1,0,0,0,0,1,0,1
0,0,0,1690,0,0,1,0,1,0,0,1
0,0,0,404,1,0,0,0,1,0,1,0
0,0,0,1761,1,0,0,0,0,1,0,1
0,0,0,672,1,0,0,0,0,1,1,0
0,0,0,103,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,319,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,3164,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,724,0,1,0,1,0,0,1,0
0,0,0,328,0,0,1,1,0,0,1,0
0,1,0,467,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,13475,0,1,0,1,0,0,0,1
0,0,1,1627,0,1,0,0,0,1,0,1
0,0,1,550,0,0,1,0,0,1,0,1
1,0,1,520,0,0,1,0,0,1,1,0
0,0,1,2167,0,1,0,0,0,1,0,1
0,0,0,673,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,1,1,30,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1060,1,0,0,0,1,0,1,0
0,0,0,827,1,0,0,0,0,1,1,0
0,0,0,664,1,0,0,1,0,0,1,0
0,0,0,9590,0,1,0,0,0,1,1,0
0,0,1,248,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,1520,1,0,0,0,0,1,1,0
0,0,0,568,1,0,0,0,0,1,1,0
0,0,0,885,1,0,0,0,0,1,1,0
0,0,0,5846,0,1,0,1,0,0,0,1
0,0,1,190,1,0,0,0,0,1,1,0
0,0,0,5648,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,1481,1,0,0,0,0,1,1,0
0,0,0,999,1,0,0,0,1,0,1,0
0,0,1,1472,0,0,1,0,0,1,0,1
0,0,0,264,1,0,0,0,1,0,0,1
0,0,0,778,1,0,0,0,0,1,1,0
0,0,1,1246,0,0,1,0,1,0,1,0
0,0,1,2580,0,1,0,1,0,0,1,0
0,0,0,202,1,0,0,0,0,1,0,1
0,0,0,1354,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,1,1,172,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,28,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,3915,1,0,0,0,0,1,0,1
0,0,0,2048,1,0,0,0,0,1,0,1
0,1,0,11823,0,1,0,0,0,1,0,1
0,0,0,5900,0,0,1,0,0,1,0,1
0,0,0,559,1,0,0,0,0,1,0,1
0,0,0,767,1,0,0,0,1,0,0,1
0,0,0,2690,1,0,0,1,0,0,0,1
0,0,0,793,1,0,0,0,1,0,1,0
0,0,1,264,1,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,370,1,0,0,1,0,0,1,0
0,0,0,2960,0,1,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,548,1,0,0,0,0,1,0,1
0,0,1,147,0,0,1,0,0,1,0,1
0,0,1,574,1,0,0,0,0,1,0,1
0,0,1,86,1,0,0,0,0,1,1,0
0,1,0,5617,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,678,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,533,1,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,255,1,0,0,0,1,0,1,0
0,0,1,4851,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,725,0,0,1,0,0,1,0,1
0,0,1,23,1,0,0,1,0,0,1,0
0,1,1,1707,0,1,0,1,0,0,0,1
0,0,0,1575,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,8,0,0,1,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1511,0,1,0,1,0,0,0,1
0,0,0,16826,0,1,0,1,0,0,0,1
0,0,0,1011,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1859,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,499,1,0,0,0,0,1,0,1
0,0,0,748,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,1
0,0,0,2841,0,1,0,0,0,1,1,0
0,0,1,884,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,1,0,0,1,0,0,0,1,0,0,1
0,0,1,227,1,0,0,0,0,1,1,0
0,0,1,219,1,0,0,0,0,1,1,0
0,0,1,855,0,1,0,0,0,1,1,0
0,0,0,3823,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,92,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,322,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,1085,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,2762,0,1,0,0,0,1,1,0
0,0,1,86,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,295,1,0,0,1,0,0,1,0
0,0,1,35,1,0,0,0,0,1,1,0
0,0,0,9066,0,1,0,1,0,0,1,0
0,0,0,17928,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,672,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,887,1,0,0,0,0,1,1,0
0,0,0,218,1,0,0,0,0,1,1,0
0,0,0,180,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,1,1,0,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,1
0,1,0,7069,0,1,0,1,0,0,1,0
0,0,1,50,0,0,1,0,0,1,0,1
0,0,1,186,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,1,1,801,1,0,0,0,0,1,0,1
0,0,1,685,1,0,0,0,0,1,0,1
0,0,0,1088,1,0,0,0,0,1,1,0
0,0,0,432,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,847,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,1,0,8766,0,1,0,0,1,0,0,1
0,0,0,2,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,0,4179,1,0,0,0,0,1,1,0
0,0,0,1776,0,0,1,0,0,1,0,1
0,0,1,75,0,1,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,22,0,0,1,0,0,1,1,0
0,0,1,131,0,1,0,0,0,1,1,0
0,0,1,562,0,0,1,1,0,0,0,1
0,0,0,93,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,55,1,0,0,0,0,1,1,0
0,0,0,921,1,0,0,1,0,0,0,1
0,0,0,872,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,493,1,0,0,0,1,0,1,0
0,0,0,810,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,167,1,0,0,0,0,1,0,1
0,0,0,1301,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,2256,1,0,0,1,0,0,1,0
0,0,0,968,1,0,0,0,0,1,0,1
0,0,0,156,1,0,0,0,0,1,1,0
0,1,0,854,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,228,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,693,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,639,1,0,0,0,0,1,0,1
0,0,0,1788,0,1,0,1,0,0,1,0
0,0,0,461,1,0,0,1,0,0,1,0
0,0,0,629,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,1,0,0,1
0,1,0,641,1,0,0,0,0,1,1,0
0,0,0,1560,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,43,1,0,0,0,0,1,1,0
0,0,1,190,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,697,1,0,0,0,0,1,1,0
0,0,0,658,0,0,1,0,0,1,1,0
0,0,0,10196,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1830,0,0,1,0,0,1,1,0
0,0,0,311,1,0,0,0,0,1,0,1
0,0,0,745,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,61,1,0,0,1,0,0,1,0
0,0,0,544,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,570,1,0,0,0,0,1,0,1
0,0,1,8,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,2478,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,1,0,1,0
0,0,1,653,0,1,0,1,0,0,1,0
0,0,1,398,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,751,1,0,0,0,0,1,0,1
0,0,0,235,1,0,0,0,0,1,1,0
0,0,0,2865,0,1,0,1,0,0,1,0
0,0,1,1360,1,0,0,0,0,1,0,1
0,0,0,776,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,4,1,0,0,0,0,1,0,1
0,0,0,1291,0,0,1,0,0,1,1,0
0,0,1,247,0,0,1,0,0,1,1,0
0,0,0,717,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,504,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,1021,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,79,1,0,0,0,0,1,0,1
0,0,1,449,1,0,0,0,0,1,0,1
0,0,1,844,0,1,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,716,1,0,0,0,0,1,0,1
0,0,0,1076,0,0,1,0,0,1,1,0
0,0,0,779,1,0,0,0,0,1,1,0
0,0,0,696,1,0,0,0,0,1,0,1
0,0,1,1158,0,1,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,0
0,0,1,427,0,0,1,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,1768,0,1,0,1,0,0,1,0
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,41,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,555,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,1,1,0,0,0,0,1,1,0
0,0,1,359,0,1,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,0,1
0,0,0,1542,0,0,1,1,0,0,1,0
0,0,0,286,1,0,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,3402,0,1,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,3670,0,1,0,0,0,1,0,1
0,0,0,4169,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,888,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,15,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,689,0,0,1,0,0,1,0,1
0,0,0,1874,0,0,1,1,0,0,0,1
0,0,1,237,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,350,0,1,0,0,0,1,0,1
0,0,0,754,1,0,0,0,0,1,0,1
0,0,1,19,1,0,0,0,0,1,0,1
0,0,1,841,1,0,0,0,1,0,1,0
0,0,1,214,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,6,1,0,0,0,0,1,0,1
0,0,1,298,0,0,1,0,0,1,0,1
0,0,0,621,1,0,0,1,0,0,0,1
0,0,0,8843,0,1,0,0,0,1,1,0
0,0,0,2106,0,0,1,0,0,1,0,1
0,0,0,7710,0,1,0,0,0,1,1,0
0,0,0,791,1,0,0,0,0,1,0,1
0,0,0,5725,0,1,0,1,0,0,1,0
0,0,0,654,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,186,0,0,1,0,0,1,1,0
0,0,0,679,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,1,2866,0,1,0,0,0,1,0,1
0,0,0,2350,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,43,1,0,0,0,0,1,1,0
0,0,0,4283,0,1,0,0,0,1,1,0
0,0,1,1421,0,1,0,0,0,1,0,1
0,0,0,396,1,0,0,0,0,1,1,0
0,0,1,46,1,0,0,0,0,1,1,0
0,1,1,0,0,1,0,0,0,1,0,1
0,0,0,684,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,3434,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1610,1,0,0,0,0,1,1,0
0,0,0,494,1,0,0,0,0,1,0,1
0,0,0,9244,0,1,0,1,0,0,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,498,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,128,1,0,0,0,0,1,1,0
0,0,0,626,1,0,0,1,0,0,0,1
0,0,0,1331,0,0,1,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,62,1,0,0,0,0,1,1,0
0,1,0,9077,0,1,0,0,1,0,1,0
0,0,0,1816,0,1,0,1,0,0,1,0
0,0,1,800,1,0,0,0,0,1,0,1
0,0,0,977,0,0,1,0,0,1,0,1
0,0,0,949,1,0,0,0,0,1,1,0
0,0,0,835,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,6998,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,2299,0,0,1,0,0,1,0,1
0,0,0,912,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
0,1,1,327,0,1,0,0,1,0,0,1
0,0,1,461,1,0,0,0,0,1,1,0
0,0,1,468,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,365,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,783,1,0,0,0,0,1,0,1
0,1,0,758,0,0,1,0,0,1,1,0
0,0,0,1790,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,854,1,0,0,0,0,1,0,1
0,0,1,170,0,1,0,0,0,1,0,1
0,0,0,760,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,2006,0,0,1,0,0,1,1,0
0,0,1,395,0,0,1,0,0,1,0,1
0,0,0,1089,1,0,0,0,1,0,1,0
0,0,0,1752,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1863,0,1,0,0,0,1,1,0
1,0,0,0,0,0,1,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,4878,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,715,1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,669,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,685,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,286,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,692,1,0,0,0,0,1,1,0
0,0,0,743,0,0,1,0,0,1,1,0
0,0,0,718,1,0,0,0,0,1,0,1
0,0,0,1699,0,0,1,0,0,1,1,0
0,0,0,1443,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1290,0,0,1,0,0,1,1,0
0,0,0,619,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,91,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,5580,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,712,1,0,0,0,0,1,1,0
0,0,0,558,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,6963,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,1,0,1,0,0,1,0
0,0,0,476,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,142,1,0,0,0,0,1,1,0
0,0,0,774,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,1,0,1,0
0,0,0,740,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,870,1,0,0,0,0,1,1,0
0,0,0,1639,1,0,0,0,0,1,1,0
0,0,0,411,1,0,0,0,0,1,1,0
0,0,0,12960,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,472,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,616,1,0,0,1,0,0,1,0
0,0,0,587,1,0,0,0,0,1,1,0
0,0,1,239,1,0,0,0,0,1,0,1
0,0,0,7216,0,1,0,0,0,1,1,0
0,0,0,5387,0,1,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,6543,0,1,0,1,0,0,1,0
0,0,0,1087,0,0,1,0,0,1,0,1
0,0,0,3660,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,695,1,0,0,0,0,1,0,1
0,0,0,268,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,864,1,0,0,0,0,1,0,1
0,0,0,1851,0,1,0,0,0,1,0,1
0,0,1,14,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,67,1,0,0,0,0,1,0,1
0,0,0,405,1,0,0,0,0,1,0,1
0,0,1,49,0,0,1,0,0,1,1,0
0,0,1,62,1,0,0,0,0,1,0,1
0,0,0,1115,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,7303,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,625,1,0,0,0,0,1,0,1
0,0,1,7,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,4693,0,1,0,0,0,1,1,0
0,0,0,2775,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,1618,1,0,0,0,0,1,1,0
0,0,1,228,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,766,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,993,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,248,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,7003,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,387,0,0,1,0,0,1,0,1
0,0,1,558,1,0,0,0,1,0,0,1
0,0,0,698,1,0,0,1,0,0,1,0
1,1,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1607,1,0,0,0,0,1,1,0
0,0,0,842,1,0,0,0,0,1,1,0
0,0,1,6,1,0,0,1,0,0,1,0
0,0,0,344,1,0,0,0,0,1,1,0
0,0,0,2,1,0,0,0,0,1,0,1
0,0,1,268,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,2237,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0,1,0,1,0,0,0,1
0,0,0,612,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,482,1,0,0,0,0,1,0,1
0,0,1,2210,0,0,1,0,0,1,0,1
0,0,0,677,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
